ID,difficulty_score,text_length,word_count,vocabulary_diversity,rare_word_ratio,named_entity_score,number_complexity,special_char_complexity,historical_spelling,text_length_complexity,punctuation_complexity
7I5YYlA8ok8fHMrZ,33.49166666666667,48,8,75.0,0.0,100.0,0.0,0.0,0.0,24.0,20.833333333333332
BayKI3G7iytIBi9V,33.49047619047619,42,8,75.0,0.0,100.0,0.0,0.0,0.0,21.0,23.809523809523807
VgJNIQg859aBeFnO,33.475,59,10,80.0,0.0,100.0,0.0,0.0,0.0,29.5,0.0
tMAnF6JGefK15nH2,33.475,59,10,80.0,0.0,100.0,0.0,0.0,0.0,29.5,0.0
pG6SDBl3f6w5ETFZ,33.475,39,6,83.33333333333334,0.0,100.0,0.0,0.0,0.0,19.5,0.0
6TGbOgWMsqjwJQ2V,33.46818181818182,66,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,33.0,0.0
n7v7VU27ikHT1Eau,33.46666666666667,72,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,36.0,0.0
McI7v5XugcFOStUb,33.46071428571428,67,14,78.57142857142857,0.0,100.0,0.0,0.0,0.0,33.5,0.0
XuuDAV1TBpVZtu4t,33.45,58,10,80.0,0.0,100.0,0.0,0.0,0.0,29.0,0.0
IfQTg5dN4VAxNJtQ,33.45,58,10,80.0,0.0,100.0,0.0,0.0,0.0,29.0,0.0
A4PZcbhOWnBx4Shd,33.44318181818182,65,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,32.5,0.0
6vKa40bVYNQ6391U,33.44318181818182,65,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,32.5,0.0
Eh21dBzhzMdoB23D,33.425,57,10,80.0,0.0,100.0,0.0,0.0,0.0,28.5,0.0
KmShSWeml2uWokzO,33.41666666666667,70,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,35.0,0.0
tym5EyycSRrSyvxZ,33.41666666666667,70,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,35.0,0.0
jlsaq14SPRnlAggI,33.410714285714285,65,14,78.57142857142857,0.0,100.0,0.0,0.0,0.0,32.5,0.0
0UjSzyxS90zIyWkN,33.410714285714285,65,14,78.57142857142857,0.0,100.0,0.0,0.0,0.0,32.5,0.0
WvRMZ0cyEWnKAntR,33.39318181818182,63,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,31.5,0.0
AEbv8xhtpF4F79zL,33.391666666666666,69,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.5,0.0
L9jxuiM12PdvbN7l,33.375,55,10,80.0,0.0,100.0,0.0,0.0,0.0,27.5,0.0
846T0J2zEimR7ned,33.375,55,10,80.0,0.0,100.0,0.0,0.0,0.0,27.5,0.0
IQUTEJsjQSEEvguo,33.37358156028369,47,6,100.0,0.0,83.33333333333333,0.0,0.0,0.0,23.5,10.638297872340425
7QaVlv0iRRxZZOQT,33.36730769230769,52,8,100.0,0.0,62.5,0.0,0.0,62.5,26.0,28.846153846153847
b7NCryXe9NeUOQDF,33.36666666666667,68,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
NMIsYI3b8ki56c2v,33.36666666666667,68,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
2LeOtpJJjp5kuPxS,33.36666666666667,68,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
NIFyIj2NK6BGFT2j,33.36666666666667,68,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
2GVTk6xsn89eHnZ0,33.36666666666667,68,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
1oHGkWjXggtZVvCF,33.36346153846154,73,13,76.92307692307693,0.0,100.0,0.0,0.0,0.0,36.5,0.0
EcguequVLKjbg3zB,33.34318181818182,61,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,30.5,0.0
Hpbi7Ib2eb5tgNs6,33.34318181818182,61,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,30.5,0.0
IydfuYEg2S4fYFhn,33.34318181818182,61,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,30.5,0.0
UpwQWMO0k03nTAgo,33.34166666666667,67,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,33.5,0.0
v4NN5l9IwwWWp6xR,33.34166666666667,67,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,33.5,0.0
teBDKuOQkPclDMX6,33.325,53,10,80.0,0.0,100.0,0.0,0.0,0.0,26.5,0.0
tDuwGdmcNOag7zH7,33.31818181818182,60,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,30.0,0.0
hFmP9k3P70RbSHAY,33.31666666666667,66,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,33.0,0.0
zwIfjZMibPxKU7kj,33.31666666666667,66,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,33.0,0.0
uxKzFbF0hBWN1qqJ,33.31666666666667,66,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,33.0,0.0
1pjoYKQeTKUoQlvi,33.30833333333334,54,12,100.0,0.0,41.666666666666664,57.5,0.0,0.0,27.0,0.0
ektv7klLjqZxyCRb,33.3,52,10,80.0,0.0,100.0,0.0,0.0,0.0,26.0,0.0
RMdJncAONlxdSTLW,33.3,52,10,80.0,0.0,100.0,0.0,0.0,0.0,26.0,0.0
H66Ktb4aKQtyv2W3,33.29318181818182,59,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.5,0.0
DzEdkxt9ygAGq6sr,33.29318181818182,59,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.5,0.0
dBKofM1BpbY2p7NM,33.29318181818182,59,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.5,0.0
rp4H5pJTa7wJSk7A,33.29166666666667,65,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,32.5,0.0
HUV2Ush1Y2DhwLtS,33.29166666666667,65,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,32.5,0.0
txyZ63mYz3ENGGRZ,33.275,51,10,80.0,0.0,100.0,0.0,0.0,0.0,25.5,0.0
H9jmm42cKDbfMZLI,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
EASNjYXyJK56LqCo,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
MLxbHPNerTkSoSoa,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
TM0lt6kgSM4xKDV1,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
yyctFtC3pnJL1fqD,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
7RlGPPe4BI8Kyaay,33.26818181818182,58,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
5YpfvklP6KS3gOZb,33.26346153846154,69,13,76.92307692307693,0.0,100.0,0.0,0.0,0.0,34.5,0.0
iAhuhbCaVwQxFax9,33.25961538461539,65,12,83.33333333333334,0.0,83.33333333333333,0.0,0.0,41.666666666666664,32.5,7.6923076923076925
vhlwMTkRDlY9LezM,33.25,50,10,80.0,0.0,100.0,0.0,0.0,0.0,25.0,0.0
4fgZU3mJya7rE1Lr,33.24318181818182,57,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,28.5,0.0
54aEm8ZLLlX1G1Nf,33.24166666666667,63,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,31.5,0.0
trQe5eMPRmws6XCS,33.225,49,10,80.0,0.0,100.0,0.0,0.0,0.0,24.5,0.0
lX9s1LYu4gomLBB0,33.225,49,10,80.0,0.0,100.0,0.0,0.0,0.0,24.5,0.0
ysyrUA18EyqDJ0wy,33.21818181818182,56,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,28.0,0.0
d6ZWfj6IpmfKvxG8,33.21818181818182,56,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,28.0,0.0
Cqslcuqd79Ox5f56,33.21818181818182,56,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,28.0,0.0
UL8ikhp4e6Ec55fN,33.21818181818182,56,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,28.0,0.0
jyJM5oor5TGQ72BQ,33.21666666666667,62,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,31.0,0.0
ZCIugzN076LrXNEc,33.21346153846154,67,13,76.92307692307693,0.0,100.0,0.0,0.0,0.0,33.5,0.0
AtgrEYxopz2LSxks,33.19166666666667,61,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,30.5,0.0
ecQoXsf2o3gyrDO1,33.19166666666667,61,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,30.5,0.0
x9Sv9SXsQUxM4lcu,33.16818181818182,54,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,27.0,0.0
ijmRFhIwLje3iy0O,33.16666666666667,60,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,30.0,0.0
td8YAjp8lg1xhS91,33.15,46,10,80.0,0.0,100.0,0.0,0.0,0.0,23.0,0.0
KNKJBnlqxWpujCVL,33.14318181818182,53,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,26.5,0.0
MXZrpYSpDd7lBxCH,33.141666666666666,59,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,29.5,0.0
8l8WnrYo0XH6JH9c,33.141666666666666,59,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,29.5,0.0
pVsqjvhfGcMuqvue,33.125,45,10,80.0,0.0,100.0,0.0,0.0,0.0,22.5,0.0
taGghVXrqZfxClIh,33.11818181818182,52,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,26.0,0.0
2U9XCV3ZnyZHoIxQ,33.11818181818182,52,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,26.0,0.0
46E1O3apKBZ5M39B,33.11666666666667,58,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,29.0,0.0
ERaEE8rxTrsEUS9Y,33.11346153846154,63,13,76.92307692307693,0.0,100.0,0.0,0.0,0.0,31.5,0.0
nd6iA4uyrOD8TEg0,33.09318181818182,51,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,25.5,0.0
penyQ9dAPi47i1Lb,33.09166666666667,57,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,28.5,0.0
ohbaT1zYspnRjlXW,33.08846153846154,62,13,76.92307692307693,0.0,100.0,0.0,0.0,0.0,31.0,0.0
c6UBKLZPmMMqvec8,33.06666666666666,56,9,100.0,0.0,55.55555555555555,0.0,55.55555555555555,0.0,28.0,0.0
Tnz6pJuXsyDIPwtq,33.05735294117647,87,17,88.23529411764706,0.0,88.23529411764706,0.0,0.0,0.0,43.5,0.0
BKxNrRzWnAJYJElx,33.05,82,15,73.33333333333333,0.0,100.0,0.0,0.0,0.0,41.0,0.0
rhTVeFdGjKjidLj0,33.04318181818182,49,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,24.5,0.0
dsgpzFDE9yFMxZLQ,33.04166666666667,55,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,27.5,0.0
nZEsC0lF0KoLlOjR,33.035714285714285,50,7,100.0,0.0,71.42857142857143,0.0,0.0,0.0,25.0,50.0
nTLFf5GCZdDiGADK,33.03333333333334,88,18,94.44444444444444,0.0,83.33333333333333,0.0,0.0,0.0,44.0,0.0
TGpukDGd2OG546C6,33.028932968536246,86,17,70.58823529411765,0.0,100.0,0.0,0.0,0.0,43.0,5.813953488372093
PfRV9WDohymoisPo,32.99318181818182,47,11,90.9090909090909,0.0,90.9090909090909,0.0,0.0,0.0,23.5,0.0
3FePH8BcvyUTzIGa,32.99166666666667,53,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,26.5,0.0
HuvFXfZYDtMQcZxH,32.99166666666667,53,6,100.0,0.0,83.33333333333333,0.0,0.0,0.0,26.5,0.0
1C9RlZ46PTW6FeIA,32.99166666666667,53,6,100.0,0.0,83.33333333333333,0.0,0.0,0.0,26.5,0.0
QuRVyODa5n6kCg8I,32.96666666666667,52,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,26.0,0.0
7KvTQKv4ThtZlM9w,32.96666666666667,52,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,26.0,0.0
UfYEYQNekGyW4PWG,32.9625,76,16,100.0,0.0,62.5,23.75,0.0,0.0,38.0,0.0
2qdcNpQUUHa33I7U,32.900735294117645,80,17,76.47058823529412,0.0,88.23529411764706,0.0,0.0,29.41176470588235,40.0,6.25
JznYIhpa8mjVZAit,32.891880341880345,52,9,100.0,0.0,55.55555555555555,0.0,0.0,100.0,26.0,9.615384615384617
28i5Fm0YKNEqhvMj,32.891666666666666,49,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,24.5,0.0
JySqF9qa4X4hM0jO,32.891666666666666,49,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,24.5,0.0
L17n22GA39IkEJYq,32.891666666666666,49,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,24.5,0.0
xrsbWjDCydhQ3iog,32.86666666666667,48,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,24.0,0.0
AJxszlffy8CaOdAk,32.86666666666667,48,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,24.0,0.0
nD0ymFgvn0LWHG2u,32.85,74,15,73.33333333333333,0.0,100.0,0.0,0.0,0.0,37.0,0.0
y3xaKqzl3aEI4PuB,32.81666666666667,46,12,100.0,0.0,83.33333333333333,0.0,0.0,0.0,23.0,0.0
i6m0LHT6t8Ftl047,32.8,62,12,75.0,0.0,100.0,0.0,0.0,0.0,31.0,0.0
tx4t9ACne6R7nCe7,32.775000000000006,61,12,83.33333333333334,0.0,83.33333333333333,0.0,0.0,41.666666666666664,30.5,0.0
kON2zsrtDX1F36lu,32.775,61,12,75.0,0.0,100.0,0.0,0.0,0.0,30.5,0.0
5hPYf7Fz46fDbygn,32.75450819672131,61,9,88.88888888888889,0.0,55.55555555555555,0.0,55.55555555555555,0.0,30.5,24.59016393442623
cf143agQ48sKkAke,32.73912429378531,59,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,29.5,16.949152542372882
gCijUesXvSuLpTEB,32.725,69,15,73.33333333333333,0.0,100.0,0.0,0.0,0.0,34.5,0.0
S3UKNP7OPY10G2Z0,32.71666666666667,42,6,100.0,0.0,83.33333333333333,0.0,0.0,0.0,21.0,0.0
7cL8lDtLpRK0cLHf,32.69166666666667,41,9,77.77777777777779,0.0,100.0,0.0,0.0,0.0,20.5,0.0
tqRqYGyvDrmb5zj0,32.69166666666667,41,6,100.0,0.0,83.33333333333333,0.0,0.0,0.0,20.5,0.0
TcMpwgeGChGepnuK,32.64642857142857,73,14,100.0,0.0,35.714285714285715,57.857142857142854,0.0,0.0,36.5,0.0
GZwQPAMCD4etmRnS,32.625,55,12,83.33333333333334,0.0,83.33333333333333,0.0,0.0,41.666666666666664,27.5,0.0
hSFPDAAww1IBHWvh,32.56428571428572,74,14,71.42857142857143,0.0,100.0,0.0,0.0,0.0,37.0,0.0
p6OtVV5wymSp2nXI,32.522192513368985,68,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,34.0,7.352941176470588
VvrB5JPIFV9pTQdW,32.50398550724638,69,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,34.5,7.246376811594203
nEUA5avlpc6quJGg,32.49642857142857,67,14,100.0,0.0,35.714285714285715,57.857142857142854,0.0,0.0,33.5,0.0
8RFbyc9FW5fEqIff,32.49175824175824,70,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,35.0,7.142857142857142
2DvJXNMETQxTChgW,32.49166666666667,83,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,41.5,0.0
tT9TPrB5y2wDqnDt,32.48461538461539,84,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,42.0,0.0
tFJglPMf1r20i5Im,32.46666666666666,82,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,41.0,0.0
0rk1s1XuWmTjbBur,32.464285714285715,50,7,71.42857142857143,0.0,100.0,0.0,0.0,0.0,25.0,10.0
VcLTK0mvUToRIOYE,32.45961538461539,83,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,41.5,0.0
sr3yFfVECVy7kLZz,32.42628205128205,65,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,32.5,7.6923076923076925
M9UWA0xXEQxtM5Oj,32.425,47,8,75.0,0.0,100.0,0.0,0.0,0.0,23.5,0.0
KEysBfo9AJrEs6SI,32.38823529411764,72,17,70.58823529411765,0.0,100.0,0.0,0.0,0.0,36.0,0.0
sED1fQkLdOnxacA7,32.37524038461539,64,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,32.0,7.8125
N4IuDZuixyOnFq86,32.353274268104784,59,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,29.5,8.474576271186441
7BshOS7Qx9FJcMWD,32.351502732240434,61,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.5,8.196721311475411
P4chgRiCnIo2fQ8H,32.351502732240434,61,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.5,8.196721311475411
6rlLBO0FfEwAvuQg,32.35,94,18,88.88888888888889,0.0,83.33333333333333,0.0,0.0,0.0,47.0,0.0
Z3HJAl4nmxDcsrrx,32.34166666666666,77,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,38.5,0.0
wWv8kWjsUWkScxMY,32.331914893617025,47,8,100.0,0.0,62.5,0.0,0.0,62.5,23.5,10.638297872340425
JscFzFGLUN7R503F,32.309615384615384,77,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,38.5,0.0
ds2yzgNWAo3MYQNa,32.284615384615385,76,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,38.0,0.0
8tEAUvCYPSashjd4,32.27567567567568,74,14,92.85714285714286,0.0,35.714285714285715,57.857142857142854,0.0,0.0,37.0,13.513513513513514
VU5NsNdRsYsqDrlD,32.267508417508424,54,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,27.0,9.25925925925926
7S3dq4Ychd8teqvS,32.266666666666666,74,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,37.0,0.0
ykECBGNVBWj09YEb,32.25961538461539,75,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,37.5,0.0
DbjyqbBiZYBayCsT,32.24166666666667,73,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,36.5,0.0
0SDEuPPz0ykdZxPB,32.23461538461539,74,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,37.0,0.0
58xuUAeMiieXHJi4,32.22962962962963,54,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,27.0,9.25925925925926
NQkBsbunTjO0CmP9,32.219741532976826,51,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,25.5,9.803921568627452
wDSNp60517U0HKDc,32.21666666666666,72,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,36.0,0.0
HuHf4M1n9k8O1rTj,32.21666666666666,72,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,36.0,0.0
PHC1OR1kc81LyjIK,32.21666666666666,72,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,36.0,0.0
b2nLtjLaqxUGV3Hz,32.21666666666666,72,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,36.0,0.0
h945WWsACupQBhlD,32.20961538461539,73,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,36.5,0.0
ONac7yn5Sh7sa5pQ,32.19166666666666,71,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,35.5,0.0
yYC8hQJevpxjp90F,32.19166666666666,71,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,35.5,0.0
7flfT8faBYRondTf,32.166666666666664,70,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,35.0,0.0
5DCjjVWyA8b3iYuy,32.166666666666664,70,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,35.0,0.0
K5cQe9X4rTsUEmZr,32.166666666666664,70,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,35.0,0.0
SvAC1gLOvd0Z1YUp,32.159615384615385,71,13,69.23076923076923,0.0,100.0,0.0,0.0,0.0,35.5,0.0
LhYSi5doVSI82hJE,32.141666666666666,69,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,34.5,0.0
nINb9kfKVNrZFhgp,32.13461538461539,70,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,35.0,0.0
btXc5htjqD774Z6n,32.13461538461539,70,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,35.0,0.0
rb5FCCMszkdT8C4i,32.11666666666667,68,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,34.0,0.0
Xejl0WsGNYcuyEcG,32.10961538461539,69,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,34.5,0.0
JxHf6h08dgsycimX,32.10490033222591,43,7,100.0,0.0,71.42857142857143,0.0,0.0,0.0,21.5,34.883720930232556
Lu1RYgcamUXbD1Wz,32.09166666666666,67,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,33.5,0.0
qlri5n1JPoLCkHpp,32.09166666666666,67,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,33.5,0.0
oOpKdBkEN2VINP4v,32.09126984126984,90,14,100.0,0.0,71.42857142857143,0.0,0.0,0.0,45.0,11.11111111111111
rebdTSFSL1TrgKnk,32.07954545454545,65,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,32.5,0.0
RLhX5CDQL9Gi9FaH,32.075,83,16,75.0,0.0,93.75,0.0,0.0,0.0,41.5,0.0
XGeUUg5qPoDsqDdg,32.075,83,17,82.35294117647058,0.0,88.23529411764706,0.0,0.0,0.0,41.5,0.0
iKSyoundSxLDUalx,32.06666666666666,66,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,33.0,0.0
39dak3AWZS6dfuhv,32.059615384615384,67,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,33.5,0.0
Rla5fQilC5uYY5Kw,32.059615384615384,67,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,33.5,0.0
JJEqtKwXTzVi23Qh,32.050000000000004,82,15,100.0,0.0,66.66666666666667,0.0,0.0,33.333333333333336,41.0,0.0
DZmrW3qZ3vHPbQeN,32.041666666666664,65,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,32.5,0.0
IMJvEoKbI5o17RTv,32.041666666666664,65,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,32.5,0.0
CFw27iS4gpxTmc5X,32.034615384615385,66,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,33.0,0.0
l4xQdxIpopq8m80c,32.034615384615385,66,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,33.0,0.0
zEiQLXkxt7n3XO3u,32.016666666666666,64,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,32.0,0.0
1xP4FBMh9FgBkdXs,32.016666666666666,64,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,32.0,0.0
MmZJZmCpMz7uVkt5,31.966666666666665,62,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,31.0,0.0
l0EQAaTZFsQRhtBq,31.966666666666665,62,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,31.0,0.0
bAznl1dWezWkK79R,31.959615384615386,63,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,31.5,0.0
ItrTMIJYXZpIamCO,31.954545454545457,60,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,30.0,0.0
Ze7TDLIMTNrHH66w,31.941666666666663,61,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.5,0.0
LduUDhK7VfWP7HOK,31.934615384615388,62,13,100.0,0.0,76.92307692307693,0.0,0.0,0.0,31.0,0.0
2a3w6Toe13fcwRJ8,31.916666666666664,60,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.0,0.0
TnwF5fMlgsKzEKf0,31.916666666666664,60,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.0,0.0
muPFoSF3ql6YgR5t,31.916666666666664,60,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,30.0,0.0
jVzFYObHIdSw2cev,31.904545454545456,58,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,29.0,0.0
KIgiuvNEEDjBuM1F,31.891666666666666,59,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,29.5,0.0
2BpLwzgiVzW1y7XC,31.891666666666666,59,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,29.5,0.0
j2LurOY7wQORapJ7,31.891666666666666,59,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,29.5,0.0
B5GGvBIUtR81BF6A,31.879545454545458,57,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,28.5,0.0
FsT9ydZvj0Tn2U7Z,31.875,75,14,92.85714285714286,0.0,71.42857142857143,0.0,0.0,35.714285714285715,37.5,0.0
6LVP5uvmZtmmsKRD,31.825,48,8,100.0,0.0,62.5,0.0,0.0,62.5,24.0,0.0
pVGFW0NPc1GUemR8,31.825,48,8,100.0,0.0,62.5,0.0,0.0,62.5,24.0,0.0
F7Ff2FSbmcwAGC6d,31.816666666666663,56,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,28.0,0.0
cb50eDMQ1lWueoz3,31.816666666666663,56,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,28.0,0.0
kstboOXSpcrVh0Yy,31.8,72,14,92.85714285714286,0.0,71.42857142857143,0.0,0.0,35.714285714285715,36.0,0.0
PABzZFZd1Hd6GxbK,31.775,71,15,66.66666666666666,0.0,100.0,0.0,0.0,0.0,35.5,0.0
Y9GsTDYv2epVWqXc,31.766666666666666,54,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,27.0,0.0
yy3Iun1lrh9WsGsj,31.764285714285716,42,7,85.71428571428571,0.0,71.42857142857143,0.0,0.0,71.42857142857143,21.0,0.0
PC5itSrXBdN8xZ9E,31.741666666666664,53,12,91.66666666666666,0.0,83.33333333333333,0.0,0.0,0.0,26.5,0.0
m451q8QlFktCZDgh,31.729545454545455,51,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,25.5,0.0
2KW2WCEcogSZEaxB,31.729545454545455,51,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,25.5,0.0
tQunpDjTjcfdL4hj,31.725,69,16,75.0,0.0,93.75,0.0,0.0,0.0,34.5,0.0
eEvPnphCdiQ2w5np,31.725,44,8,100.0,0.0,62.5,0.0,0.0,62.5,22.0,0.0
HA1JbHZGpvHTVx5w,31.70691489361702,47,9,66.66666666666666,0.0,100.0,0.0,0.0,0.0,23.5,10.638297872340425
aQHPYQFW9ktqEGp1,31.654545454545456,48,11,81.81818181818183,0.0,90.9090909090909,0.0,0.0,0.0,24.0,0.0
T8SgyApXyBlWjHrx,31.63834498834499,66,13,92.3076923076923,0.0,76.92307692307693,0.0,0.0,0.0,33.0,15.151515151515152
