ID,cluster_id
WoR1KxfyO5ycoUkQ,0
H857L596Lv4Ck1MI,0
G0JY1qL5SUuMe2ly,0
71uVMT3MrDuQESBn,0
8cCh6gN3sFudQ8Xw,0
kXCBCqNUYbythYj6,0
LtK0F9624Q5liVd8,0
zIfY4PPeIb510QCR,0
4v8ljMY0nliKDQRl,0
QYlFnDLwDjoHUOgB,0
dhReAHIbNUkU7uxc,0
vsVAVmvhDuFnuWe0,0
fmGcACgpdDTovfd0,0
Izfwo4nQvvxsn8WN,0
DoCgLHZTPOxW7RRh,0
vRMEm8wGy9E31061,0
7QUTqAN28hrkTGta,0
K994HGIwPRbfcxxY,0
ttjajkZqSJjqII1z,0
vCaqnpSewqYgUady,0
4IDUX9g16EPOSFu0,0
yBmKwx5O0eCk4c9G,0
maBFo4aUQIoZdoJ5,0
3yxEhv5zWT2to5H3,0
RUT8sy3VsPkdgGgW,0
pfQo1Rk0NIJ35DfY,0
QBptvWq3587sVotT,0
yhoWBp0GQuiDFIKw,0
udO0a0woU9rlqbIQ,0
NedVWfKopxWmINli,0
PPgdzUvZ3gpmmICi,0
76DvW4KJYICu2K3l,0
pDlThTpkOMWceyia,0
hocBeaMWj54igzJL,0
Z5MPAtF8kAHQt2VF,0
Ze7TDLIMTNrHH66w,0
2Y7Ud1xzaLPtrOz3,0
G6SmCstI4K5kmWN4,0
8A56WcB2SnYqMslN,0
7iEAfPDM0tUJbRir,0
J3JjhcaKMzIJ8ftn,0
RtN0sw4gr6FQx7qZ,0
Mc4BVuMqbfo9R13K,0
E2wmO30KzCnDNqIC,0
uaHqGukJsA7FCdoY,0
agqoGVHJLSKoCxzD,0
AW4Bcv5coTpCr6BL,0
1qmhlQZK2d2W7JDP,0
EHyu9lD6IvIwRX3U,0
E6pN7TkoUI3vPjci,0
IIFtuTS0GCfUQidO,0
PfRV9WDohymoisPo,0
BbGqHhGYPCzkaLN7,0
IzB9V7t2TzLnBvy4,0
WYhUkxAQvj6pYEnq,0
cBwSeId75e7EcsAl,0
PC5itSrXBdN8xZ9E,0
CfMMap4JrNOJ00nd,0
beFmgX7qgjEl9wLl,0
YXihu6wNMB3Eiu7B,0
o94Az7TpRpEV11xA,0
bVVhhKpYLfap92Ii,0
ceeKUqXCb5FjPOa7,0
0w5KNUgXh5FmKcYz,0
SHu0IZg2GThcsud4,0
1C9RlZ46PTW6FeIA,0
ayQaqwTUhRNNdGf1,0
7SUEVOQOpMAx7kE7,0
VhbM48YoB1aLPeLr,0
u3b4JNo5bqpfE7Js,0
XBosP1YYbKqflZTf,0
7swjLY3My7twTDtr,0
46E1O3apKBZ5M39B,0
AUTGNr3KuqkF0AV4,0
qGewAMU0JVuDSbWd,0
XwfESp9Qk3ILwfrw,0
5hPYf7Fz46fDbygn,0
muPFoSF3ql6YgR5t,0
GbgzzrI0akpBiId3,0
QiKpnXS0gnizGKmE,0
Y9GsTDYv2epVWqXc,0
eEvPnphCdiQ2w5np,0
VA3my5oeELFd4Bjn,0
t9RgSV9n66pFA7GC,0
VSh0HB1QVB9D2KOd,0
pbRmgyFSJEgLYk1A,0
raBSw7wWCJSkbVgO,0
QpO9iM9FDTrsPXso,0
gQKyaXjubNUTQjFb,0
siuiSUEPG6ymaXMd,0
UVGvkqDt3t0iamuM,0
JY58PuTT5jK3ryWL,0
A5DaidVD9OeXwmDJ,0
azPlROYpxdSr4bQ5,0
PnSZuAxgjBPLqq2I,0
Pcxkzmwedc12Zqyl,0
0UjSzyxS90zIyWkN,0
RNBSl5DBIAflFps0,0
OAGbSSJrB0MUaagv,0
VAYhFhKkJZ9eE1aD,0
uCE3ViqlRL0uZsmf,0
WfgqNjfP74ytopVs,0
COiiH1kbcQw36u3E,0
wtvN4dnq59GhNvZ3,0
Io8bxxFnDgmI22HE,0
IUFvwMO5JF7uK7Vl,0
4kGBhajHwOvW1gqp,0
WKFGgvxqjy28OcWQ,0
hTxIj3BIAIFzt5ag,0
q3Oft3cwVOIdyOEb,0
PPlOCYPiazmOtuKf,0
QXsgKYaACO5YQ3eb,0
O6lNrKRW2Bu4knYN,0
q4kxVbBZtjcDAT4I,0
rEiyj3K8cujNfG0X,0
7IoyRTyEqjH3Bas7,0
vxbSQYcrm0FvP3mV,0
JP5jNnH1qsV9chpt,0
F5QqfPIylx4yxlCc,0
EMV9gMy14NZQdM3e,0
x2ebSR0ZWMT3F96j,0
Ahic8ctFhgp4IiyD,0
W98g7gKXgYs3I4w4,0
s9Tfw7CPqVEnm0Ir,0
BBAbVSVkTadaw7mV,0
NsgJafSyRKOw6NNh,0
hJcomjtiVSzaxdGY,0
qSZKCxpE8YVOsbSZ,0
FFKBizRmG6YLy41w,0
qtU33cLzD1yjt6jJ,0
xXWTizigQPcE1sT5,0
fH6m4Bk1BqStG9IQ,0
T166DhJU0j1gO2Ik,0
7AmR54qrrnuZMyOP,0
dPod4u6iqggrWkcU,0
w43RV4s4kHGtypEU,0
8Xdu6OYd52h5NI78,0
clMu6Z9NoOKg7Fjv,0
gi3c1BbSkeiG3H6y,0
XUnCsc8YYR2xf55m,0
QuRVyODa5n6kCg8I,0
1xP4FBMh9FgBkdXs,0
4JEeD7eou8R4Mnw5,0
c9yaXO2Fyo1srnnr,0
IoI36CjYREOjvG37,0
2OdfQFZuXk2k2ELW,0
ZVpObjxibMqvkSmX,0
6GHPNDLIHD8Evsrv,0
NzoRleD5sn4YYUxC,0
HQ0PKoKTo53SPwcr,0
LdFIxS8huIBERp9r,0
uSKMA3arSnWJYFIF,0
HA1JbHZGpvHTVx5w,0
wUNf4UaoHvltj2Ey,0
rNbtGWDVowUMFxro,0
0z7Z59DyN3LPlqkC,0
7I5YYlA8ok8fHMrZ,0
Wnh8FVMwVuAmnfZG,0
TcMpwgeGChGepnuK,0
sNNyCkSCTzmnKAGb,0
4VGt1SJ3uTV7JOnm,0
7gSIGxAVzAKvtfpk,0
qQqHhFR48D8OpOA2,0
N5ETbB8PkM4Bkdgv,0
X0qJrVwrVkk5xLvv,0
d1J5GmKIjku2HChR,0
34eJBM0tG0tzRDsD,0
wwU90P0jpgjqmlMj,0
3KGV1V4fxvvfJtLw,0
zOSiFidOvVnz7S2Y,0
51AjLmd7KZPyhw3d,0
wttU1SjgxFQSIYoD,0
TPYcy4OqXINdMdQg,0
jge53Fb3Yj0uq2tY,0
av6SGXaFLeWcOZWz,0
ShpU8GFf3WyjIopw,0
WYqtPcC9BzmRtMXm,0
6sChDStSz8rGIFCf,0
iG8KbQvyBw6fJmCI,0
Oz9tea1ybokBWZCw,0
ZVLKT58OQI2Mowts,0
9QrhAFJFZRTiuWWX,0
Ua8V8v0Du2jPKzzV,0
maYQjXjJX3TlM7oZ,0
yZEitA39BmLcpkZ3,0
qUcGBXZxZslspUJl,0
oiUl0McOXb6duLau,0
Rb4vL1OWJciQBakT,0
9mkgAzx0X5zK4gcV,0
1IQ3BZVPaFSGf1Wp,0
ZNQNAyo5zvIc9Q4C,0
R2pIu3TFBVlWy31t,0
8iO3WFg3aKsEECvl,0
JHmacWLZLvriJG8D,0
A4PZcbhOWnBx4Shd,0
rHWImyiAL68AfASm,0
HoNnFFE5iVXCVhxq,0
dUX2tnyHkZEuzGqL,0
2InsqdtKzZoNV9fT,0
PuQrT7KQ0b429iKt,0
UP0tYruDR5PQq3Zt,0
AYjbsqpNC6pxLRPD,0
6vKa40bVYNQ6391U,0
WpauETXxStmDS3da,0
8xe3LmE4HqLvne1l,0
fvj7AEm0PCheaCWa,0
td8YAjp8lg1xhS91,0
EuneR10nT6yJxMmg,0
ni0Uilo2k6cJEYpH,0
9VDKtidUEWjRRiRo,0
vzKgnn4aobomqADC,0
z0pfDCZKCf2FCuhF,0
T85PtmjHWp5dZ2ZZ,0
hHuNzJKSCrPbVNwk,0
VjpvcFZ0OM1TONpE,0
h14ckzi9DczzsJM5,0
T3gCkSt5bcuYdswx,0
SFZCsbViLZU3iIzs,0
6LVP5uvmZtmmsKRD,0
uvZBztPjmNra8jOy,0
QZ4lZa4SjDxwHleq,0
ZNIAY93G9oOih7ld,0
8vVrwu3hnNXh5K9A,0
drcLwoThq5YfYLBh,0
5xWk9kubhmLt6GSP,0
BDbcMdaQq4pywOvf,0
846T0J2zEimR7ned,0
8pVEIOR0y8ktnVd0,0
PLCIN5unDEde9krK,0
0ItHi2DTkmP4b0MM,0
K5cQe9X4rTsUEmZr,0
HSFHB8bewdGTWOZo,0
nywm3Q28QpFF8rBd,0
JzAWIcVQ9v6JccdT,0
t3WPSkZ0a6Pul0Ti,0
2MRYCciepXPxxy8K,0
h9U6A6a4NRnzxNYw,0
wfibP5q8ITxaFVBB,0
ZfpxRSWNKGMG4XLC,0
z5ls99egkrhSjFj3,0
O6zqyg55jSb4NBhC,0
5W5FSWMGkLobvuFE,0
aVTe6fJsU1J6Lww9,0
Qors7XZio5ZJg1Bl,0
PpgsNe5muFCvNQtS,0
zXdnixdP0oVRSXLt,0
3vvacXumVuEY62OO,0
xe9HIGYGJby3EcOy,0
IRZ1PJjrfMTLz8iB,0
JNTDkDq4aSufqPSp,0
eXelfSHf2yD3SMmZ,0
STTTEll5jgZuwpju,0
MUeLmHEmnDcmtUlZ,0
JbFpBA7V5XTOtK9F,0
vb5ScBB5QyBrfea5,0
CDtrEoWxOnwXjtC3,0
XqBPSd9fZO3GcraY,0
hFmP9k3P70RbSHAY,0
lmbl1q6gb1RiyPY4,0
soHgfUM9M3xp32QF,0
LF0bXgoDhjrmB7wJ,0
paN6TWcDWX0qXWcU,0
EcguequVLKjbg3zB,0
963XlsHLeavPxEKK,0
EoHQ7byDN8KyDQoy,0
2e51ZE8RxlaRFRgz,0
Zqqe0TRAec5gNSD9,0
kXuSBTYEizYlbVGr,0
gAIy40YDaZHIuubz,0
SPmViU8ir3MyEnDf,0
seIKp2H7NGtzNdIS,0
qprE9NvxlFBnASWx,0
2dGWTiQjCCXvtCX1,0
ly9oRp3bIX6dY8V6,0
c2Lj59DkdNrGcUYm,0
JkquVmebUGfiqzt5,0
Hrp7PnLhs5fLTJhW,0
ngbzEjrvmbFzkt19,0
UlKTlFB6s2bur1ER,0
LMj3szBiuCBdf9mH,0
uWQSLzoBpDQUZjPA,0
r1aNILha3nLcLhkd,0
AudVzGHOUGxDTBXc,0
QMg4og8fgDXG8ygM,0
JlP2c9UFYbd35fuM,0
Jr3DGXRYD9fIe2Nm,0
KVEfCP12IxyHgDyM,0
5uVLnbmlOcDO4xBa,0
oWOcKIebP06E7KPy,0
jVMxaEAPES1eOAl9,0
jqDuvvjAD8i5dRpz,0
8rK9vd3ssp23kCg0,0
vHHSSNgBQUpEwQRP,0
ne1WJnLn03ovXjY5,0
luDC7yIL1KOSFTEZ,0
kKdTvlVZtLlkf0L3,0
MTpqQiES1gUIzz9V,0
zdvagO2TBA2FVLMU,0
Bc9G3ZuYIFsKvOeV,0
DgI4YduYOemEhCfE,0
A9JDzttIQWBFztKC,0
qOOGssDas0hSStxc,0
mWMqvmu5qzhPsCbC,0
tBL3M2yCnog2fATC,0
efq7cSV2UsiHIA8V,0
ygBzqLDabRIssYVv,0
rTIOND7IIUfQOqgS,0
5M5oR52kZsAEePTP,0
yHtAd32jimvAK56D,0
IZoWOOJLunpCyJqh,0
O7jjWrI8DbLUVJEj,0
odr6AICuazmvf4KZ,0
YVsAxBXQPxmeEdGF,0
kPUj3nUprvchvrhE,0
7RTwDwBDA9ADb6Jb,0
fnVHxtsWuCRDbjNL,0
lpR1anAayCFHEhM3,0
llVd1G8jl4dtsHsQ,0
KjT0QRO3llU9wzdy,0
PPYJ92BZooqhsfhf,0
byRhIaPUNeWVLcS2,0
Lg2HfQPu6HKKSIHz,0
PcMWlGkaz1BR84DJ,0
JovUywgX7DLZ2ZQQ,0
gkdDIcW0TbnFIf2a,0
2HF3nLE1DraUBV3p,0
3bkcIaQT7gK912kM,0
LE9SfjUUH2WXrDHf,0
6gVBMZZe0au2ocjg,0
nESgBfgxH7yBZHBh,0
ajJvgyjk7wLWp0OA,0
rZvzuCiBEzxRrfXM,0
t9DPbpsrZAOnolTs,0
zbZycsJblY71lqaA,0
FMYpONJZafXR4kk7,0
EFmywgHIrXMhNI0A,0
LSSS7AiWO4XKJ4vV,0
mrggexMX2vbpskIg,0
FvmjiTF3RN7N21FS,0
x35d6f2uroRISVZv,0
zQ2uFZs132mLAFEc,0
TC9hPEleDRnmCYTU,0
titBJr7Epjx4Y6ud,0
tT9TPrB5y2wDqnDt,0
nXZoDfDV67aIB01t,0
3xWyyUNvRDKcbRhk,0
jwGxmr58AXuI0fwn,0
gP7kGWfDFYMbZ8nO,0
BYjohYs0QvMBJQSG,0
QY0TKRiTyHVpguHL,0
Dr31M63JkeHjCs0q,0
hSOmrgF67O0ddvs9,0
uquhXz3G0aQ3IDAd,0
XbEoDnd9Z4rfwaU4,0
Uj98PNlgc0gFiF5r,0
UiZgW7cVcDXiRQa7,0
CRvdkgQZHH4wlfg7,0
Tgfx62G09qIZHOyd,0
gxsJERja2gjqQdi9,0
dPesfr1riqzaPEo1,0
5Kteiq67Syavf9zq,0
VHiy1LCzKr9hpRyy,0
shdKzaXbVB7y0hA4,0
oTlS8jzwjCHkwsyp,0
SVluJ44eOV1581q1,0
5QXHPGkXWezPug3e,0
sU7KenthbnHZKFuj,0
J2qLXsmQ2V0qV2uD,0
AEbv8xhtpF4F79zL,0
CWGyJXyzMrnlakKn,0
iGkrEhHmbfIhCSLX,0
qhNgBuPc3mSsrbYK,0
5O1IEicLNIBPu1Qy,0
gzUVxuOtiDLpmQLK,0
VU5NsNdRsYsqDrlD,0
mAaCshFdYBaklxkv,0
iUo1aWbtDRUIBIy0,0
p6OtVV5wymSp2nXI,0
ga3ULsRukuu4pSKy,0
n9UFB4CBMVr0uNgM,0
FrkKWbzQPMwjlko2,0
sKl7bTCqLZkzWMTK,0
BUwcz5Ky6OhRUXv6,0
xR8KCDXsXyGHA9k0,0
10gOcS95oX0kSphL,0
0ZEKS9pLg7MtFroD,0
DhleKLK9m2SP3MYf,0
gOlKOJwyCSiqdxxv,0
rPC4VZoIhgoYnCdQ,0
EfSiVMeHrlSOPxeU,0
SUfGVwdgBo1evMXN,0
E2PaFExaUJJ6X5tK,0
KnlH3G7dTKJ7nkjh,0
bJEjzOhDWA5bPClV,0
CF89W3oPEuK6tMmZ,0
kinToK3L1ZH5106k,0
aNZKsgtFwmNINTe5,0
4s5B9C1BXqjGhjTR,0
x9BUUW3VkWBq4glW,0
3n99KD4mXt1xgmRQ,0
O0YfVSIrZ6xGe3yo,0
uBxQjLV72cV5ZyOd,0
Ed3OLL8NeE4mGh3R,0
cWz5e9hoNbarxPH6,0
LPgcPgsRXD3oKPQR,0
CV4viruPYWcHYAP0,0
kBCuWh1VPhYNNFBq,0
xMO15SbHjAITbaMd,0
WoMRbyY6qYZKc9KU,0
TKYZwRg2spCQaVrm,0
z9yfA30TQ8l4K116,0
nKV1PcUwCTNIyy7i,0
G1cw9x5B7stZeLKV,0
9Bb67GcVWLcgcf6s,0
FUO0E7y7dkKS7MeX,0
VcwPYC2DK3Hc8z0Z,0
yUYGN8kyJycXk6vK,0
KbhzXTpKMrULcWWf,0
Y3oobQmzvr3e9Xrw,0
40BA73h3XoVP2M7a,0
b0LWNTNL1OnV08EH,0
tgsptsz5klZGbVFq,0
JJEqtKwXTzVi23Qh,0
RBJFdw8PQyYHuSAA,0
qqH40JvsIEX8vpgh,0
Dxd4MRxqBvRsX0bI,0
FGqBCNFdUaJPUobP,0
qrPO3YNO1TAzSpQM,0
MHvB4Riv5FwWmk86,0
zhUVL8RjnCjRrWua,0
BPYvK2g5H6con53S,0
xfH9BNTuAZfoQtrd,0
C3A7RlNAwd2EZsR3,0
8L7LqwrQ6ULrVMCj,0
0FDQ9zYT3uCi0uV9,0
JU0SngC9joWB43Oz,0
Qym0HswizLA6Lsrp,0
0EGwwN5J2iZeCBOy,0
WWHAYoiZBA6A5D82,0
EJdMU1iWEarxip2G,0
p4fRXp9utROMSbhs,0
9WYpEyDAJEsbq3jb,0
68CNOhib0Ck65VUc,0
Pz6xt3fTfT158osa,0
BZDBBS8zWdSNfLhM,0
n12ujfTp9wzGdRtq,0
3HXJGaaSpaav7mDI,0
8RFbyc9FW5fEqIff,0
FQJmZRFAvKe4v5n6,0
78ZIDnWZB1mfqKmS,0
CAx2gZonvl1KsMxE,0
q7lH9zMKOb4UUQ0s,0
QsoYWbDpit1yQBXH,0
xvJpYswwN9v41x7B,0
Pl11tq5T0vtV08Eu,0
DD6YIXesvysCUs1p,0
AkJJOESrS25phQ8j,0
HuV1H1NtMy4eClgx,0
kA6SRqHGeavSbpLf,0
p8C0lWrzQrXuZzas,0
NrkJehwID4U6zvcK,0
y0fN5ASPOufNzzkE,0
XKlA6epXFRg4vbsR,0
sqkfI0jMQKIEsFH6,0
iFSqEaAMW62x9pZe,0
7rzBetUtECB7fGPW,0
zEiQLXkxt7n3XO3u,0
UoyBxnNCPHHwHCZt,0
H4klGVFJaF6mNdc6,0
pc7lfmzFeAdPppGt,0
simfQ8IiScWS2y7H,0
qISmAlIf3V8mshoY,0
3KPWRokCeZ2csbuq,0
h89NNviMIb8UbZyf,0
spkBD9q4ItBrOoeX,0
yhc6bG1OMQ3J6ZRE,0
hBYdzQXYqQ2VqZLc,0
djN5Xq04IWatSBGH,0
T5PNDHJGtw2GOTUF,0
3HolfvkK7cd19Fse,0
iAmP4ZHpOZIYbyYT,0
OEK432MiDgO67vSz,0
yWbHef45aDgsMVl6,0
mRWOIsDzWyMf4MZw,0
0MyuuckTr7Vk5Tf2,0
ZyAi3AlpuSWKy7ax,0
Y1yJ4jTNbVxTixzv,0
BBCgqIvo7oQmXhFW,0
3d7lglLZeIkmAm2E,0
ofAeh9EDA25ICi2M,0
sqmcbNfd8MQ51n8M,0
YVntXQMkEyAJdKOH,0
TK1QseQdnBFuH8ay,0
y9ZeBn5riflvsxbI,0
QjCIsyNKCmnR4utK,0
YCP9HgrBKwpLup0X,0
RK0I7kFhJjASu94X,0
K1fvJx6TQtPk0ool,0
0CCrVKAom8EK53jj,0
H9jmm42cKDbfMZLI,0
D6VOiydlgneQGSbB,0
FBSkhm8rAWfzrRye,0
urBljT2akekmVUFR,0
gcoZoTE0XUST4daI,0
jVzFYObHIdSw2cev,0
IhAEG37ayOy9PrQo,0
Rscke5x07F8infT8,0
mAl2HLzOK45yVqTY,0
65I6eUyKmYrULhaY,0
dUkR6ecLp7AFUU7A,0
EGV4gzx5BaHH9d4R,0
Rz92ZJxfYzaqIhDx,0
m0Nv002bd8eyHdNP,0
061vly0ox61zcjjM,0
d0GDhxyZqWPEIPWo,0
tJBAEfHAq8rj9BiX,0
j3NPdohPclRG3CLu,0
qAEKZsb6Wo0XBU2B,0
qNxW3f6K7nxd0P43,0
7GXQHqiSuL9LwLN1,0
t6eMEwn0Ed8Rd2Bp,0
C3NGmXzmerBkRt83,0
kJyoGf9h9bwa8iT3,0
aFm4oxbaATq2SuXu,0
kQq367x1H50H34pB,0
IDAdn1Ay5XL8Sb24,0
gWRa8FIM2RcOEIBK,0
uf4PQjnhe0vqgOeh,0
qncg5yvO1wBZioGJ,0
RjevXoIyhg9vhhf6,0
d0ZninoI7QZwZqpC,0
EoC5ibXpPFyo8JGP,0
XRiZ1QYwCM4upYwB,0
uysChF10CJqcf97M,0
7varDbZka3xNRyXG,0
8XFmoijes2YgGXI1,0
dTlQQMrb1oFxnwOS,0
3vO4uEV8rlfzUrpu,0
Can6yHzdv70dzpcz,0
vVClo8Ov9OdfNrDn,0
PBQMm03hngY2z53t,0
od6jHCuZCrcwGNW6,0
i6m0LHT6t8Ftl047,0
gICNJLE4AXopRWci,0
sD9kN7kTIsll1TS5,0
IfQTg5dN4VAxNJtQ,0
kGAO73ocDQVbDHfV,0
KxwfelTXDqEqW4CP,0
7gsNzoZwubfLnxn5,0
tnojrMXUYhPmwFDK,0
umDbhVoPETzSVb98,0
wZqvr4MS4rJaH8mf,0
ZUQxCgjLb3UgvTdD,0
gSRuO29rOsFt1Fpp,0
O1MRN1WeBLwo8w7W,0
SmE8ZgCY5IPxdYOV,0
exmvmM2zho1BUFrW,0
JtHEKW0GOMAVmfKB,0
SuH6wMIGnSgQ0cpc,0
lUhwVOKwIsPf6OFr,0
DA0BjbsDhKyaLtcP,0
qoL3WcLueOM1vz4z,0
q8AUesKCruMFPLng,0
D7Mhgjsq5lfeF2x6,0
vpZXxoDuVhSpCU94,0
IV1mn6z8vNWCtF4c,0
PukGWHlmh8njNNBF,0
R2KvElU31GpMCHma,0
B58v1KtVMfQW2IAI,0
7d6Y22onHRFVI4HR,0
Q6GobLKKErSVgYLl,0
e1hq4Eu4sQz8Bjr6,0
14IXk49pslIq7TaU,0
SJoB7R0aR9KOtnHA,0
MJnAD5fqyEqKc8By,0
lVZvveUUn17Y9rXs,0
3aNjJcp5oCZfqjRh,0
3nmWKVVt1SRn4L0t,0
ZjCUgHoi2j7Rr5bk,0
WJmMffgx1nlckzsd,0
euxcjMUOZ4gyGUfv,0
WKQjvXvHXpdamZ1w,0
WIcw0CgN3RVJ3oVP,0
Ij8EjOnuKcMXyd7Z,0
6RfxfZH75ZWfDIGj,0
xmDTodTYrnD5AnhH,0
FWAXypQCUOknKU1w,0
kcSwAD4Du7Y28zD3,0
2YTTFF2An3JY8oX8,0
MXZrpYSpDd7lBxCH,0
XHjtzIvq24L5kUFQ,0
GWq728X2oFCfrZbm,0
4yFnuUaEJWfVdQFl,0
Clt9zeMgR0MX0yuF,0
V1BsWESiUlUXL607,0
XPY28ckUybV2lHPt,0
0XlNQGqkURv7DMLe,0
h6OV8RYb477Elahf,0
9V044ZsNKfuoC0cp,0
nIn82gLotIW9KfJ5,0
09ZWIIhy3aQm4xZp,0
cfbIMzPvsAYgkuoz,0
28i5Fm0YKNEqhvMj,0
N4zbOHsgUSwRJXv4,0
OPirApb1YBhVAi22,0
fLTAHKXSZVoSfpxa,0
gKVCQDEsIBDxNx98,0
dp8j5O7gsxdwD6y4,0
I3fk5Kh0yowPdtXK,0
OukUe5SC1KVcOYb3,0
vQKErCCBwyXuL5cE,0
rat7Ymfb6NaDEgQJ,0
NWgPy4CJ74OCuVS7,0
gKgjPAdqSUIwVHKA,0
0od9CY9Q4CKZMFue,0
Kcfai33Zzonq7N1i,0
oLRXuIDPQmX0K7w5,0
fswCOIGD9ZW6cSPC,0
3dH4nxyz4Mf03Wby,0
kM0IDYRoPHBYRrcd,0
bP7FUhvfg8zKS8Ry,0
avXiOqkVCJTBJahe,0
U9msClRel9lVGhyc,0
2jqpwJ9AfFAIkk8u,0
2Am6SzvKFlFzDBHF,0
qZkZtKxZAlK0hE6Q,0
BSeyiWakHVhkmC3h,0
BpxlqhpP8bjTlZ7H,0
SmPrS72Ia4Wc4jjQ,0
UreeKX6RvvBrbK7Q,0
ng2CmSayzl1LnQ9P,0
qM5q4bWpR7YWPR6N,0
TaMBRpw36g11RuNe,0
Na07mYk5z0FgrLsN,0
eTzOlLZJQ8FcZkvj,0
6mUlAcXaOxTvZNxv,0
NEPwl39BHzA7xdIn,0
yatSlFGxSFYZgWdp,0
7nneMYN2EgZhR2xo,0
R37EK4pEtfz52TcG,0
B91D6rYSd5HRKgkR,0
ArnWGhwBhsRRLFHQ,0
fPQsGsRu9rt73mba,0
TXxdUAseaneIteOP,0
bfI2CRQ9fGzmFuMM,0
qvCMjoizFerVQIvG,0
X3OwvQCMDOZbUDMY,0
UJWwVHbmobHAOq0g,0
6ZzbooUinUbLGkhx,0
GprQFnIiU74KKEpY,0
aptc88H5YsQICiKF,0
qXaumRPVuACdVEGM,0
ymqcM0eJYwGawwIV,0
90PHXq5Yks2nSVSh,0
u66mQQfmqVfCAllI,0
PGzR1Iv8bh4qlL9q,0
D5XSEvJceRvI0r7B,0
Mf9OjERUWYa1AubC,0
39cqDb2KVfedVp0t,0
mTTGusap5mALLMvi,0
jOkYRBMeyyMDHqJ3,0
LiRXmqiAJmttftK7,0
J5GjDUWzL8Q72EQO,0
Rhv4PHL3WW56dgyP,0
2a3w6Toe13fcwRJ8,0
OupQzUicx5r0tMmX,0
FdwaNDvtwgaw4Ulz,0
CVR2Vu4i90he5kCV,0
K3wkW2JO57HZNxMr,0
8Q1kahXfPT6yzTL5,0
2A1FnBz1tHupjb3Q,0
TviLw2mCVDYq403b,0
fh6vXk0uuGRB1lDC,0
OG85kutgFZAIK9jS,0
2V8r8Lwwk2GXUNpG,0
9edWAijE0kWZ8pzY,0
JLmKe90iL983w3zw,0
VfA8Rllc17Tz2PUR,0
vYfu2mBX8SAnCC2J,0
DMkCJDyC8I0kpzaO,0
r02oKdpvZBVb3iHw,0
8wN1va4ksj9qPXiA,0
SPUs4Tds25E8DiqO,0
3zMguIvuDs29L7by,0
IHNOeqOr7r3sMGou,0
BGlpNQVxVxqmSrqI,0
oTdHbBKuJer5PA4E,0
T7GOPCBYhgj2qW0L,0
2tqVGDygRZva0TWs,0
uipEGmSNbqN96FwE,0
k8Jx68hM2AhhxKsc,0
lz0SbzJ0IYZHFeH1,0
s2iXzUdT53CJ09j2,0
uxnp0dINUWimSpmP,0
2AopDNk5l6orgapQ,0
cta9imAKmAZ04jBJ,0
9LOWWZHYaqkxw9t5,0
JDM5gqB6wLwgfPjb,0
GQcMz6lRsraAnbYA,0
6kWodZ3gz78rUob6,0
WWAUg2dUnMjF1GHG,0
UqjctOv1FHWhpgsx,0
V2I3IbflQXkvWzZi,0
HhA9GETIUwfH0Rw7,0
FrXIHB1GMLzM3aHX,0
nH8ObsARI7iEwACV,0
VruDceE3Z999Cpo1,0
MCag8sQOPuxFa23o,0
OqCVfww1OZVpr2C6,0
5QSbZqH67HzLRold,0
fUpjRJ2XxaEkwgEJ,0
ffuyWOTIut9bkyV1,0
AAUCVW2HAez5oYoW,0
6uyPGvm01Ma1LgRC,0
8s1oFRDjMsjVQ2Z0,0
Kc1DJCluvcTxthv4,0
zQCYidSLC38V8wc0,0
IOxDWxCLb4oZUozO,0
Yq1dCVQMbtOtIRf8,0
P2QVXduX4SWC2b9m,0
lmHBUTrePa9aMvoG,0
CxQFISa58rg84b8S,0
A7edNqhc2VeCWxMO,0
sp2zWKo0KOcJMrgn,0
PzKYZmjAuDp3ViW7,0
jRDeu8Vng8lXnq5v,0
VR9YIJM42zELiqaR,0
FT6Ce5fuMjeirNOL,0
kpDU9eaVcRRA3HE3,0
z73Vmy2diXxp3yGF,0
iOGqwAEUNClpiZcd,0
tmbcb8VpD1vX6pKW,0
SPJhiXny2jrTlsNP,0
rXvkVgkwT397JBcB,0
yPkbfC06jLZ9uUhR,0
obFSTrgCKK9PAurA,0
WdinJ0Uv7WQ64dpF,0
QrldR5wwRPwUvWoR,0
xZThV64P8tnr3s7j,0
JHBUYcVNBRLiuX8o,0
97oKGKOJUAIUh24H,0
BfxO9sCQpfPv3y0y,0
Pjhws4deTpf6vnvd,0
Eul9z9usVSOF9KYp,0
h3qSpQ0BmETYZgSU,0
htKQu1q2lCDbCaDc,0
B8SjIneOUrOSPmTx,0
PO7QQLWIFOT65BTz,0
dHlov1obK7FBBM8Z,0
RMmejeBpD6PzgUHi,0
tx4t9ACne6R7nCe7,0
kPNcKPRPz9Wv9YBg,0
964P0mmTC7ge8INv,0
PHC1OR1kc81LyjIK,0
fsfyhrevbLpEFRWg,0
h8AgBbJSGhXNE1ji,0
JySqF9qa4X4hM0jO,0
QQQbOZQOqg2757I8,0
OSYQZaQGaaTqO8wG,0
Up8ac2bW8HgGzYFc,0
NJGgnIwJurj8TZsK,0
Ym4TxN8Eu760LQIb,0
WpIvFoB9JbSegK5i,0
k2kNQku9HEPMYAXU,0
OOkbONklvlhlXX0o,0
n1l3vnF8UyUuDzMW,0
